市町村コード,都道府県名及び市町村名,NO,施設・場所名,住所,洪水,崖崩、土石流及び地滑,高潮,地震,津波,大規模火災,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
14100,神奈川県横浜市,178,横浜市立梅林小学校　校舎９,神奈川県横浜市磯子区杉田5-13-1,1,1,1,1,,,,,1,35.377805,139.619994,
14100,神奈川県横浜市,179,横浜市立梅林小学校　校舎２１－１,神奈川県横浜市磯子区杉田5-13-1,1,1,1,1,,,,,1,35.377547,139.619699,
14100,神奈川県横浜市,180,横浜市立梅林小学校　校舎１３,神奈川県横浜市磯子区杉田5-13-1,1,1,1,1,,,,,1,35.37805,139.619924,
14100,神奈川県横浜市,181,横浜市立梅林小学校　校舎１１,神奈川県横浜市磯子区杉田5-13-1,1,1,1,1,,,,,1,35.377809,139.620187,
14100,神奈川県横浜市,182,横浜市立梅林小学校　体育館,神奈川県横浜市磯子区杉田5-13-1,1,1,1,1,,,,,1,35.377748,139.619693,
14100,神奈川県横浜市,183,横浜市立梅林小学校　校舎８－１,神奈川県横浜市磯子区杉田5-13-1,1,1,1,1,,,,,1,35.37753,139.619967,
14100,神奈川県横浜市,184,横浜市立根岸中学校　校舎２２－１,神奈川県横浜市磯子区西町17-13,1,1,1,1,1,,,,1,35.415086,139.631606,
14100,神奈川県横浜市,185,横浜市立根岸中学校　校舎２２－２,神奈川県横浜市磯子区西町17-13,1,1,1,1,1,,,,1,35.415375,139.631654,
14100,神奈川県横浜市,186,横浜市立根岸中学校　体育館,神奈川県横浜市磯子区西町17-13,1,1,1,1,1,,,,1,35.414968,139.631075,
14100,神奈川県横浜市,187,横浜市立根岸小学校　校舎３,神奈川県横浜市磯子区西町2-46,1,1,1,1,1,,,,1,35.417411,139.632931,
14100,神奈川県横浜市,188,横浜市立根岸小学校　校舎１－１,神奈川県横浜市磯子区西町2-46,1,,1,1,1,,,,1,35.417984,139.632561,
14100,神奈川県横浜市,189,横浜市立根岸小学校　校舎５－１,神奈川県横浜市磯子区西町2-46,1,,1,1,1,,,,1,35.417734,139.632947,
14100,神奈川県横浜市,190,横浜市立根岸小学校　校舎４－１,神奈川県横浜市磯子区西町2-46,1,,1,1,1,,,,1,35.41811,139.633097,
14100,神奈川県横浜市,191,横浜市立根岸小学校　体育館,神奈川県横浜市磯子区西町2-46,1,,1,1,1,,,,1,35.418124,139.632942,
14100,神奈川県横浜市,192,横浜市立洋光台第一小学校　体育館,神奈川県横浜市磯子区洋光台1-4-1,1,1,1,1,,1,,,1,35.384709,139.595704,
14100,神奈川県横浜市,193,横浜市立洋光台第一小学校　校舎１５,神奈川県横浜市磯子区洋光台1-4-1,1,1,1,1,,1,,,1,35.384337,139.595763,
14100,神奈川県横浜市,194,横浜市立洋光台第一小学校　校舎１－１,神奈川県横浜市磯子区洋光台1-4-1,1,,1,1,,1,,,1,35.384521,139.595698,
14100,神奈川県横浜市,195,横浜市立洋光台第一小学校　校舎１４－１,神奈川県横浜市磯子区洋光台1-4-1,1,1,1,1,,1,,,1,35.384232,139.595591,
14100,神奈川県横浜市,196,横浜市立洋光台第一小学校　校舎１６,神奈川県横浜市磯子区洋光台1-4-1,1,1,1,1,,1,,,1,35.383996,139.595393,
14100,神奈川県横浜市,197,横浜市立洋光台第三小学校　校舎１－１,神奈川県横浜市磯子区洋光台2-4,1,1,1,1,,1,,,1,35.38260322,139.5898185,
14100,神奈川県横浜市,198,横浜市立洋光台第三小学校　校舎１－１,神奈川県横浜市磯子区洋光台2-4,1,1,1,1,,1,,,1,35.38236,139.590066,
14100,神奈川県横浜市,199,横浜市立洋光台第三小学校　校舎５－１,神奈川県横浜市磯子区洋光台2-4,1,1,1,1,,1,,,1,35.382111,139.589621,
14100,神奈川県横浜市,200,横浜市立洋光台第三小学校　体育館,神奈川県横浜市磯子区洋光台2-4,1,1,1,1,,1,,,1,35.38222,139.589573,
14100,神奈川県横浜市,201,横浜市立洋光台第二小学校　体育館,神奈川県横浜市磯子区洋光台4-15-1,1,1,1,1,,,,,1,35.37677,139.599903,
14100,神奈川県横浜市,202,横浜市立洋光台第二小学校　校舎２２－２,神奈川県横浜市磯子区洋光台4-15-1,1,1,1,1,,,,,1,35.376166,139.599935,
14100,神奈川県横浜市,203,横浜市立洋光台第二小学校　校舎３－１,神奈川県横浜市磯子区洋光台4-15-1,1,1,1,1,,,,,1,35.376442,139.600026,
14100,神奈川県横浜市,204,横浜市立洋光台第二小学校　校舎２,神奈川県横浜市磯子区洋光台4-15-1,1,1,1,1,,,,,1,35.376262,139.599833,
14100,神奈川県横浜市,205,横浜市立洋光台第二小学校　校舎１,神奈川県横浜市磯子区洋光台4-15-1,1,1,1,1,,,,,1,35.376113,139.599989,
14100,神奈川県横浜市,206,横浜市立洋光台第二小学校　校舎４,神奈川県横浜市磯子区洋光台4-15-1,1,1,1,1,,,,,1,35.376547,139.599989,
14100,神奈川県横浜市,207,横浜市立洋光台第四小学校　校舎１－１,神奈川県横浜市磯子区洋光台6-6-1,1,1,1,1,,1,,,1,35.373113,139.597333,
14100,神奈川県横浜市,208,横浜市立洋光台第四小学校　体育館,神奈川県横浜市磯子区洋光台6-6-1,1,1,1,1,,1,,,1,35.372925,139.596797,
14100,神奈川県横浜市,209,横浜市立洋光台第四小学校　校舎４－１,神奈川県横浜市磯子区洋光台6-6-1,1,1,1,1,,1,,,1,35.373279,139.597403,
14100,神奈川県横浜市,210,横浜市立洋光台第四小学校　校舎６－１,神奈川県横浜市磯子区洋光台6-6-1,1,1,1,1,,1,,,1,35.373353,139.597086,
14100,神奈川県横浜市,211,横浜市立笠間小学校　体育館,神奈川県横浜市栄区笠間3-28-1,1,1,,1,,,,,1,35.36221,139.531483,
14100,神奈川県横浜市,212,横浜市立笠間小学校　校舎１,神奈川県横浜市栄区笠間3-28-1,1,1,,1,,,,,1,35.36186,139.532068,
14100,神奈川県横浜市,213,横浜市立桂台中学校　校舎１,神奈川県横浜市栄区桂台中5-1,1,1,,1,,,,,1,35.353908,139.564517,
14100,神奈川県横浜市,214,横浜市立桂台中学校　体育館,神奈川県横浜市栄区桂台中5-1,1,1,,1,,,,,1,35.354385,139.564436,
14100,神奈川県横浜市,215,横浜市立桂台中学校　校舎７,神奈川県横浜市栄区桂台中5-1,1,1,,1,,,,,1,35.353571,139.564586,
14100,神奈川県横浜市,216,横浜市立桂台小学校　校舎３,神奈川県横浜市栄区桂台南1-1-1,1,1,,1,,,,,1,35.3524,139.563501,
14100,神奈川県横浜市,217,横浜市立桂台小学校　体育館,神奈川県横浜市栄区桂台南1-1-1,1,1,,1,,,,,1,35.352089,139.563571,
14100,神奈川県横浜市,218,横浜市立桂台小学校　校舎１,神奈川県横浜市栄区桂台南1-1-1,1,1,,1,,,,,1,35.352689,139.563909,
14100,神奈川県横浜市,219,横浜市立桂台小学校　校舎６－１,神奈川県横浜市栄区桂台南1-1-1,1,1,,1,,,,,1,35.352089,139.5637,
14100,神奈川県横浜市,220,横浜市立本郷中学校　体育館,神奈川県横浜市栄区桂町84-14,1,1,,1,,1,,,1,35.364421,139.549752,
14100,神奈川県横浜市,221,横浜市立本郷中学校　校舎８,神奈川県横浜市栄区桂町84-14,1,1,,1,,1,,,1,35.364964,139.551115,
14100,神奈川県横浜市,222,横浜市立本郷中学校　校舎７,神奈川県横浜市栄区桂町84-14,1,1,,1,,1,,,1,35.364872,139.550519,
14100,神奈川県横浜市,223,横浜市立本郷中学校　校舎１０,神奈川県横浜市栄区桂町84-14,1,1,,1,,1,,,1,35.364785,139.549988,
14100,神奈川県横浜市,224,横浜市立本郷中学校　校舎２０,神奈川県横浜市栄区桂町84-14,1,1,,1,,1,,,1,35.364128,139.549849,
14100,神奈川県横浜市,225,横浜市立上郷小学校　校舎１,神奈川県横浜市栄区犬山町6-1,1,1,,1,,,,,1,35.357436,139.572107,
14100,神奈川県横浜市,226,横浜市立上郷小学校　校舎７－１,神奈川県横浜市栄区犬山町6-1,1,1,,1,,,,,1,35.357685,139.571716,
14100,神奈川県横浜市,227,横浜市立上郷小学校　体育館,神奈川県横浜市栄区犬山町6-1,1,1,,1,,,,,1,35.358149,139.571619,
14100,神奈川県横浜市,228,横浜市立上郷小学校　校舎２－１,神奈川県横浜市栄区犬山町6-1,1,1,,1,,,,,1,35.357983,139.57163,
14100,神奈川県横浜市,229,横浜市立上郷小学校　校舎１３－１,神奈川県横浜市栄区犬山町6-1,1,1,,1,,,,,1,35.357471,139.571689,
14100,神奈川県横浜市,230,横浜市立上郷小学校　校舎６,神奈川県横浜市栄区犬山町6-1,1,1,,1,,,,,1,35.357419,139.571689,
14100,神奈川県横浜市,231,横浜市立公田小学校　体育館,神奈川県横浜市栄区公田町354-3,1,,,1,,,,,1,35.35416,139.554153,
14100,神奈川県横浜市,232,横浜市立公田小学校　校舎１,神奈川県横浜市栄区公田町354-3,1,,,1,,,,,1,35.354366,139.55382,
14100,神奈川県横浜市,233,横浜市立小山台小学校　校舎１,神奈川県横浜市栄区小山台1-15-1,1,1,,1,,,,,1,35.380186,139.557727,
14100,神奈川県横浜市,234,横浜市立小山台小学校　体育館,神奈川県横浜市栄区小山台1-15-1,1,1,,1,,,,,1,35.380383,139.558135,
14100,神奈川県横浜市,235,横浜市立西本郷中学校　校舎１－１,神奈川県横浜市栄区小菅ケ谷1-29-1,1,1,,1,,,,,1,35.363859,139.542858,
14100,神奈川県横浜市,236,横浜市立西本郷中学校　校舎８,神奈川県横浜市栄区小菅ケ谷1-29-1,1,1,,1,,,,,1,35.363557,139.542557,
14100,神奈川県横浜市,237,横浜市立西本郷中学校　体育館,神奈川県横浜市栄区小菅ケ谷1-29-1,1,1,,1,,,,,1,35.363964,139.543287,
14100,神奈川県横浜市,238,横浜市立西本郷小学校　校舎１５,神奈川県横浜市栄区小菅ケ谷2-22-1,1,1,,1,,,,,1,35.365804,139.541912,
14100,神奈川県横浜市,239,横浜市立西本郷小学校　校舎５,神奈川県横浜市栄区小菅ケ谷2-22-1,1,1,,1,,,,,1,35.365441,139.54137,
14100,神奈川県横浜市,240,横浜市立西本郷小学校　体育館,神奈川県横浜市栄区小菅ケ谷2-22-1,1,1,,1,,,,,1,35.365602,139.542421,
14100,神奈川県横浜市,241,横浜市立西本郷小学校　校舎１,神奈川県横浜市栄区小菅ケ谷2-22-1,1,1,,1,,1,,,1,35.365152,139.541236,
14100,神奈川県横浜市,242,横浜市立庄戸小学校　体育館,神奈川県横浜市栄区庄戸1-15-1,1,1,,1,,,,,1,35.353047,139.584853,
14100,神奈川県横浜市,243,横浜市立庄戸小学校　校舎１,神奈川県横浜市栄区庄戸1-15-1,1,,,1,,,,,1,35.353205,139.584397,
14100,神奈川県横浜市,244,旧横浜市立庄戸中学校　体育館,神奈川県横浜市栄区庄戸3-1-1,1,1,,1,,,,,1,35.352462,139.585539,
14100,神奈川県横浜市,245,旧横浜市立庄戸中学校　校舎１－１,神奈川県横浜市栄区庄戸3-1-1,1,,,1,,,,,1,35.351924,139.585351,
14100,神奈川県横浜市,246,横浜市立桜井小学校　体育館,神奈川県横浜市栄区上郷町242-2,1,1,,1,,,,,1,35.36614,139.572956,
14100,神奈川県横浜市,247,横浜市立桜井小学校　校舎９,神奈川県横浜市栄区上郷町242-2,1,1,,1,,,,,1,35.365908,139.572741,
14100,神奈川県横浜市,248,横浜市立桜井小学校　校舎１,神奈川県横浜市栄区上郷町242-2,1,1,,1,,,,,1,35.366118,139.572382,
14100,神奈川県横浜市,249,横浜市立本郷小学校　体育館,神奈川県横浜市栄区中野町16-1,1,1,,1,,,,,1,35.362923,139.561883,
14100,神奈川県横浜市,250,横浜市立本郷小学校　校舎９,神奈川県横浜市栄区中野町16-1,1,1,,1,,,,,1,35.363146,139.561872,
14100,神奈川県横浜市,251,横浜市立本郷小学校　校舎１１,神奈川県横浜市栄区中野町16-1,1,1,,1,,,,,1,35.363203,139.561068,
14100,神奈川県横浜市,252,横浜市立豊田小学校　体育館,神奈川県横浜市栄区長沼町125-4,,1,,1,,,,,1,35.381885,139.535634,
14100,神奈川県横浜市,253,横浜市立豊田小学校　校舎６,神奈川県横浜市栄区長沼町125-4,1,,,1,,,,,1,35.382602,139.535999,
14100,神奈川県横浜市,254,横浜市立豊田小学校　校舎９,神奈川県横浜市栄区長沼町125-4,1,1,,1,,,,,1,35.382554,139.535581,
14100,神奈川県横浜市,255,横浜市立豊田小学校　校舎４,神奈川県横浜市栄区長沼町125-4,1,1,,1,,,,,1,35.382182,139.536031,
14100,神奈川県横浜市,256,横浜市立千秀小学校　校舎１,神奈川県横浜市栄区田谷町1832,1,1,,1,,,,,1,35.371607,139.519793,
14100,神奈川県横浜市,257,横浜市立千秀小学校　校舎５－１,神奈川県横浜市栄区田谷町1832,1,1,,1,,,,,1,35.371594,139.520308,
14100,神奈川県横浜市,258,横浜市立千秀小学校　体育館,神奈川県横浜市栄区田谷町1832,1,1,,1,,,,,1,35.371375,139.520399,
14100,神奈川県横浜市,259,横浜市立飯島中学校　校舎１,神奈川県横浜市栄区飯島町746-1,1,1,,1,,,,,1,35.372761,139.532147,
14100,神奈川県横浜市,260,横浜市立飯島中学校　校舎１３－１,神奈川県横浜市栄区飯島町746-1,1,1,,1,,,,,1,35.372604,139.531921,
14100,神奈川県横浜市,261,横浜市立飯島中学校　体育館,神奈川県横浜市栄区飯島町746-1,1,,,1,,,,,1,35.373041,139.532329,
14100,神奈川県横浜市,262,横浜市立飯島中学校　校舎１４－１,神奈川県横浜市栄区飯島町746-1,1,1,,1,,,,,1,35.372394,139.53175,
14100,神奈川県横浜市,263,横浜市立飯島小学校　校舎１５,神奈川県横浜市栄区飯島町771-2,1,,,1,,1,,,1,35.372995,139.535495,
14100,神奈川県横浜市,264,横浜市立飯島小学校　体育館,神奈川県横浜市栄区飯島町771-2,1,,,1,,1,,,1,35.372689,139.534535,
14100,神奈川県横浜市,265,横浜市立飯島小学校　校舎１－１,神奈川県横浜市栄区飯島町771-2,1,,,1,,1,,,1,35.373104,139.534706,
14100,神奈川県横浜市,266,横浜市立飯島小学校　校舎１－３,神奈川県横浜市栄区飯島町771-2,1,,,1,,1,,,1,35.373244,139.535302,
14100,神奈川県横浜市,267,横浜市立本郷台小学校　体育館,神奈川県横浜市栄区本郷台1-6-1,1,1,,1,,,,,1,35.371207,139.548711,
14100,神奈川県横浜市,268,横浜市立本郷台小学校　校舎９,神奈川県横浜市栄区本郷台1-6-1,1,1,,1,,,,,1,35.371452,139.549366,
14100,神奈川県横浜市,269,横浜市立小菅ケ谷小学校　体育館,神奈川県横浜市栄区本郷台4-31-1,1,,,1,,,,,1,35.377333,139.548027,
14100,神奈川県横浜市,270,横浜市立小菅ケ谷小学校　校舎１０,神奈川県横浜市栄区本郷台4-31-1,1,1,,1,,,,,1,35.376795,139.547887,
14100,神奈川県横浜市,271,横浜市立小菅ケ谷小学校　校舎１,神奈川県横浜市栄区本郷台4-31-1,1,1,,1,,,,,1,35.377036,139.54822,
14100,神奈川県横浜市,272,横浜市立小菅ケ谷小学校　校舎２,神奈川県横浜市栄区本郷台4-31-1,1,1,,1,,,,,1,35.377189,139.548386,
14100,神奈川県横浜市,273,横浜市立小菅ケ谷小学校　校舎３,神奈川県横浜市栄区本郷台4-31-1,1,,,1,,,,,1,35.37732,139.548612,
14100,神奈川県横浜市,274,旧横浜市立野七里小学校　校舎２,神奈川県横浜市栄区野七里2-3-1,1,1,,1,,,,,1,35.346061,139.578893,
14100,神奈川県横浜市,275,旧横浜市立野七里小学校　校舎１,神奈川県横浜市栄区野七里2-3-1,1,1,,1,,,,,1,35.34638,139.578925,
14100,神奈川県横浜市,276,旧横浜市立野七里小学校　校舎８,神奈川県横浜市栄区野七里2-3-1,1,1,,1,,,,,1,35.345794,139.578683,
14100,神奈川県横浜市,277,旧横浜市立野七里小学校　体育館,神奈川県横浜市栄区野七里2-3-1,1,1,,1,,,,,1,35.346424,139.579547,
14100,神奈川県横浜市,278,横浜市立小中一貫校　西金沢小中学校　体育館,神奈川県横浜市金沢区釜利谷西4-19-1,1,1,1,1,,,,,1,35.34342811,139.5930922,
14100,神奈川県横浜市,279,横浜市立小中一貫校　西金沢小中学校　校舎２－１,神奈川県横浜市金沢区釜利谷西4-19-1,1,1,1,1,,,,,1,35.34355938,139.5931459,
14100,神奈川県横浜市,280,横浜市立小中一貫校　西金沢小中学校　校舎８,神奈川県横浜市金沢区釜利谷西4-19-1,1,1,1,1,,,,,1,35.3440747,139.5938677,
14100,神奈川県横浜市,281,横浜市立小中一貫校　西金沢小中学校　校舎１,神奈川県横浜市金沢区釜利谷西4-19-1,1,1,1,1,,,,,1,35.34384016,139.5934124,
14100,神奈川県横浜市,282,横浜市立釜利谷東小学校　体育館,神奈川県横浜市金沢区釜利谷東2-12-1,,1,1,1,,,,,1,35.344437,139.616643,
14100,神奈川県横浜市,283,横浜市立釜利谷東小学校　校舎１（２階以上）,神奈川県横浜市金沢区釜利谷東2-12-1,1,1,1,1,,,,,1,35.344599,139.617399,
14100,神奈川県横浜市,284,横浜市立釜利谷東小学校　校舎１,神奈川県横浜市金沢区釜利谷東2-12-1,1,1,1,1,,,,,1,35.344586,139.617104,
14100,神奈川県横浜市,285,横浜市立釜利谷小学校　校舎１,神奈川県横浜市金沢区釜利谷東6-37-1,1,,1,1,,,,,1,35.343833,139.608159,
14100,神奈川県横浜市,286,横浜市立釜利谷小学校　体育館,神奈川県横浜市金沢区釜利谷東6-37-1,1,1,1,1,,,,,1,35.343168,139.608148,
14100,神奈川県横浜市,287,横浜市立釜利谷小学校　校舎３－１,神奈川県横浜市金沢区釜利谷東6-37-1,1,,1,1,,,,,1,35.343627,139.607558,
14100,神奈川県横浜市,288,横浜市立釜利谷小学校　校舎９,神奈川県横浜市金沢区釜利谷東6-37-1,1,,1,1,,,,,1,35.343342,139.60773,
